thisRow.t,notes,phase,half_height,depth_factor,repetition,response_key,perceived,rt_s,render_time_ms,Participant ID,IOD (mm),Session,
,,visual-haptic,0.04,1.25,3,3,stretched,1.6711270000087097,270,pz,56,1,
,,visual-haptic,0.04,1,2,3,stretched,0.8214882999891415,229,pz,56,1,
,,visual-haptic,0.04,0.75,2,6,squashed,1.117945400008466,275,pz,56,1,
,,visual-haptic,0.04,0.5,1,6,squashed,0.5403853000025265,224,pz,56,1,
,,visual-haptic,0.04,1.25,4,3,stretched,1.399043699959293,225,pz,56,1,
,,visual-haptic,0.04,0.75,2,6,squashed,0.7114087999798357,231,pz,56,1,
,,visual-haptic,0.04,1.25,4,3,stretched,0.5785721000283957,274,pz,56,1,
,,visual-haptic,0.04,1.5,1,3,stretched,2.766799900040496,241,pz,56,1,
,,visual-haptic,0.04,1,4,3,stretched,0.9694896000437438,241,pz,56,1,
,,visual-haptic,0.04,1.5,4,3,stretched,0.9186116000055335,241,pz,56,1,
,,visual-haptic,0.04,0.75,4,6,squashed,1.0488470999989659,233,pz,56,1,
,,visual-haptic,0.04,1,0,3,stretched,0.5185899999924004,292,pz,56,1,
,,visual-haptic,0.04,0.5,4,6,squashed,0.5109139999840409,238,pz,56,1,
,,visual-haptic,0.04,0.75,4,6,squashed,0.5980067999917082,221,pz,56,1,
,,visual-haptic,0.04,1,3,3,stretched,0.897127999982331,231,pz,56,1,
,,visual-haptic,0.04,1.25,2,3,stretched,0.9229000000050291,272,pz,56,1,
,,visual-haptic,0.04,1,4,3,stretched,1.2038440000033006,243,pz,56,1,
,,visual-haptic,0.04,0.75,1,6,squashed,2.0476921999943443,268,pz,56,1,
,,visual-haptic,0.04,1.25,4,3,stretched,0.9437328000203706,242,pz,56,1,
,,visual-haptic,0.04,1.5,0,3,stretched,0.8629031000309624,221,pz,56,1,
,,visual-haptic,0.04,1.25,0,3,stretched,0.8255442999652587,273,pz,56,1,
,,visual-haptic,0.04,0.5,1,6,squashed,0.7306976000545546,222,pz,56,1,
,,visual-haptic,0.04,1.5,0,3,stretched,1.0365320999990217,246,pz,56,1,
,,visual-haptic,0.04,1,0,3,stretched,0.9514574999921024,263,pz,56,1,
,,visual-haptic,0.04,1.25,4,3,stretched,0.8557410999783315,245,pz,56,1,
,,visual-haptic,0.04,1.25,1,3,stretched,1.0638895999873057,258,pz,56,1,
,,visual-haptic,0.04,1.5,1,3,stretched,0.896952599985525,245,pz,56,1,
,,visual-haptic,0.04,0.5,0,6,squashed,1.1165209999890067,246,pz,56,1,
,,visual-haptic,0.04,0.75,4,6,squashed,1.2870625999639742,288,pz,56,1,
,,visual-haptic,0.04,1,0,3,stretched,1.2597284000366926,256,pz,56,1,
,,visual-haptic,0.04,1.5,1,3,stretched,1.0134480000124313,289,pz,56,1,
,,visual-haptic,0.04,1,0,3,stretched,0.9508331999531947,285,pz,56,1,
